code;age
1935794;23
1935795;28
1935796;21
1935805;20
1935808;21
1935810;20
1935817;25
1935820;27
1935860;29
1935869;22
1935871;24
1935872;23
1935873;24
1935879;27
1935882;26
1935887;24
1935893;22
1935895;24
1935896;29
1935900;23
1935901;32
1935902;26
1935903;24
1935907;21
1935909;19
1935911;22
1935915;18
1935916;30
1935918;22
1935923;23
1935927;24
1935928;21
1935929;31
1935931;25
1935932;28
1935933;23
1935938;28
1935943;27
1935945;29
1935947;23
1935957;30
1935967;23
1935968;30
1935972;24
1935978;21
1935979;19
1935982;25
1935984;23
1935992;27
1935996;23
1935997;24
1935998;22
1935999;21
1936000;18
1936001;24
1936004;19
1936119;22
1936214;26
1936230;25
1936237;27
1936247;25
1936257;27
1936284;31
1936286;27
1936293;29
1936309;25
1936310;26
1936316;27
1936400;35
1936402;23
1936413;23
1936418;30
1936419;33
1936425;30
1936429;28
1936435;21
1936450;27
1936462;22
1936468;21
1936475;20
1936478;30
1936489;26
1936500;22
1936524;25
1936598;28
1936611;50
1936619;25
1936633;26
1936638;15
1936640;18
1936646;22
1936658;25
1936694;26
1936701;29
1936703;31
1936715;19
1936733;24
1936865;26
1936874;25
1936914;27
1936920;18
1936923;31
1936928;27
1936930;30
1936933;33
1936940;35
1936954;31
1936957;28
1936961;25
1936972;22
1936983;22
1936993;31
1937011;33
1937023;21
1937030;26
1937191;30
1937325;24
1937328;19
1937335;28
1937336;28
1937346;22
1937347;24
1937362;22
1937366;33
1937378;47
1937380;31
1937382;30
1937383;37
1937387;39
1937399;26
1937424;36
1937429;36
1937434;26
1937435;38
1937457;24
1937469;28
1937494;25
1937515;24
1937531;23
1937571;24
1937589;22
1937604;24
1937617;41
1937626;59
1937635;33
1937636;33
1937640;26
1937644;54
1937666;32
1937670;23
1937678;20
1937691;22
1937696;23
1937698;24
1937735;38
1937738;60
1937778;25
1937783;28
1937806;27
1937808;33
1937810;38
1937818;32
1937878;35
1937888;32
1937986;27
1938070;43
1938079;33
1938081;33
1938082;27
1938087;29
1938089;30
1938122;28
1938134;31
1938157;34
1938165;22
1938422;22
1938437;20
1938449;26
1938458;30
1938524;21
1938610;34
1938623;36
1938644;25
1938646;23
1938655;31
1938662;31
1938665;21
1938716;25
1938717;41
1938735;31
1938741;29
1938746;25
1938747;34
1938752;34
1938754;26
1938764;24
1938765;26
1938770;25
1938772;39
1938773;42
1938777;25
1938792;32
1938797;28
1938798;32
1938804;33
1938807;32
1938808;33
1938811;33
1938814;29
1938899;25
1938903;25
1938926;29
1938928;19
1938941;18
1939081;19
1939110;28
1939118;23
1939472;46
1939473;32
1939477;45
1939479;38
1939485;52
1939553;28
1939554;38
1939559;27
1939664;22
1939667;30
1939668;27
1939690;24
1939692;25
1939699;26
1939700;24
1939701;24
1939702;23
1939708;31
1939709;22
1939710;24
1939711;22
1939712;26
1939713;30
1939714;29
1939719;24
1939720;24
1939726;22
1939727;31
1939729;34
1939730;25
1939732;34
1939733;32
1939734;30
1939737;32
1939738;22
1939739;26
1939741;25
1939742;26
1939744;31
1939746;26
1939749;29
1939750;25
1939751;20
1939753;24
1939758;26
1939761;27
1939763;29
1939764;25
1939765;22
1939770;36
1939771;29
1939780;30
1939785;29
1939791;27
1939794;38
1939795;29
1939798;29
1939800;27
1939801;26
1939805;43
1939807;34
1939808;25
1939809;28
1939811;26
1939812;22
1939813;27
1939815;39
1939816;29
1939817;34
1939819;30
1939821;29
1939823;30
1939824;29
1939826;24
1939827;32
1939831;29
1939833;31
1939838;29
1939839;28
1939840;28
1939841;22
1939844;31
1939845;20
1939846;24
1939847;23
1939848;34
1939851;28
1939852;26
1939855;31
1939856;20
1939857;48
1939858;25
1939860;30
1939862;32
1939864;22
1939870;20
1939871;23
1939872;25
1939873;32
1939939;32
1939943;29
1939944;31
1939946;27
1939947;27
1939948;36
1939952;26
1939954;21
1939955;23
1939956;29
1939959;44
1939961;36
1939963;31
1939964;36
1939967;37
1939970;31
1939971;35
1939988;26
1939990;26
1939992;22
1939993;28
1939996;24
1940003;24
1940004;26
1940010;22
1940014;22
1940018;30
1940020;29
1940021;22
1940023;29
1940025;30
1940027;38
1940028;23
1940029;25
1940034;33
1940035;37
1940039;27
1940049;34
1940050;34
1940059;35
1940063;23
1940097;29
1940098;29
1940105;18
1940107;38
1940117;32
1940118;28
1940124;25
1940126;34
1940127;26
1940134;29
1940135;23
1940136;24
1940137;28
1940138;23
1940139;24
1940140;26
1940141;27
1940142;32
1940143;29
1940144;22
1940145;24
1940154;24
1940167;30
1940173;33
1940178;31
1940179;25
1940185;35
1940189;27
1940191;39
1940200;35
1940205;31
1940209;28
1940210;31
1940211;27
1940212;26
1940213;33
1940214;30
1940216;27
1940217;27
1940218;27
1940220;25
1940221;22
1940222;29
1940223;26
1940224;28
1940250;29
1940252;27
1940253;26
1940254;31
1940256;24
1940258;27
1940259;27
1940260;25
1940261;26
1940262;33
1940263;26
1940264;23
1940265;29
1940266;25
1940267;25
1940300;25
1940308;27
1940310;39
1940312;27
1940329;28
1940380;25
1940400;24
1940401;32
1940403;24
1940406;31
1940407;19
1940411;19
1940412;26
1940414;29
1940415;33
1940429;25
1940432;36
1940433;49
1940438;44
1940441;51
1940446;37
1940450;37
1940455;47
1940460;71
1940467;52
1940468;29
1940469;34
1940471;45
1940474;32
1940477;25
1940482;24
1940540;24
1940543;28
1940549;22
1940551;26
1940554;21
1940555;30
1940556;22
1940560;23
1940562;21
1940564;23
1940565;26
1940820;28
1940821;28
1940823;28
1940869;23
1940916;33
1940921;26
1940949;32
1940951;25
1940956;25
1940960;30
1940964;31
1940973;32
1940977;34
1940978;29
1941045;38
1941049;28
1941058;29
1941069;31
1941072;26
1941119;34
1941141;29
1941170;25
1941175;28
1941204;22
1941206;27
1941321;22
1941330;32
1941333;31
1941423;23
1941427;31
1941428;28
1941434;37
1941435;30
1941436;41
1941438;35
1941452;30
1941458;31
1941464;36
1941465;26
1941466;27
1941467;27
1941471;25
1941473;32
1941475;31
1941480;25
1941482;33
1941484;23
1941487;31
1941489;22
1941490;37
1941495;24
1941497;31
1941498;34
1941499;28
1941502;37
1941505;30
1941516;24
1941544;43
1941546;40
1941551;40
1941553;39
1941558;32
1941562;39
1941573;24
1941576;25
1941582;22
1941583;25
1941588;18
1941606;32
1941610;25
1941628;27
1941630;37
1941632;26
1941633;29
1941636;28
1941696;36
1941726;23
1941731;18
1941733;18
1941735;22
1941738;20
1941739;21
1941772;29
1941773;38
1941774;29
1941775;27
1941786;22
1941804;22
1941821;20
1941837;26
1941849;28
1941853;31
1941858;24
1941956;29
1942033;24
1942037;22
1942039;24
1942046;24
1942056;18
1942076;24
1942077;24
1942089;25
1942099;24
1942104;22
1942120;37
1942122;37
1942126;27
1942194;26
1942214;20
1942221;22
1942222;23
1942241;25
1942248;21
1942256;21
1942257;24
1942259;24
1942269;22
1942280;25
1942289;22
1942296;24
1942301;23
1942322;31
1942359;26
1942362;30
1942364;26
1942366;25
1942534;26
1942535;31
1942536;34
1942539;28
1942541;25
1942568;32
1942571;29
1942572;24
1942575;24
1942576;30
1942577;26
1942579;35
1942580;29
1942589;28
1942591;26
1942597;26
1942691;35
1942694;23
1942706;29
1942736;26
1942743;33
1942749;38
1942753;36
1942757;33
1942760;21
1942847;22
1942860;28
1942870;30
1942880;24
1942902;25
1943029;27
1943037;27
1943038;29
1943040;22
1943042;20
1943043;21
1943044;19
1943045;20
1943046;26
1943048;24
1943049;23
1943052;36
1943201;27
1943202;33
1943206;23
1943208;20
1943210;33
1943237;22
1943263;22
1943368;25
1943371;21
1943471;31
1943480;29
1943486;39
1943496;34
1943497;29
1943499;26
1943500;33
1943504;26
1943505;36
1943506;21
1943515;36
1943523;24
1943542;22
1943547;27
1943550;27
1943553;27
1943555;25
1943558;31
1943566;35
1943567;30
1943569;26
1943574;29
1943575;37
1943576;25
1943580;23
1943585;21
1943586;25
1943587;32
1943588;33
1943591;27
1943596;32
1943602;31
1943604;29
1943606;25
1943608;28
1943609;33
1943611;20
1943613;40
1943616;36
1943833;23
1943837;22
1943839;24
1943846;22
1943858;24
1943860;23
1943870;20
1943875;23
1943886;24
1943895;24
1943897;27
1943905;22
1943915;28
1943919;21
1943922;24
1943924;23
1943931;21
1943937;23
1943939;32
1943989;30
1943995;27
1943997;30
1944004;34
1944014;22
1944015;37
1944050;25
1944059;31
1944060;27
1944073;24
1944077;24
1944078;21
1944085;31
1944086;29
1944092;37
1944095;19
1944096;36
1944110;18
1944115;29
1944157;23
1944208;26
1944218;29
1944220;18
1944221;20
1944225;29
1944226;24
1944230;17
1944232;31
1944236;19
1944242;20
1944247;26
1944248;19
1944251;21
1944316;30
1944325;24
1944327;50
1944354;36
1944356;29
1944363;23
1944364;21
1944367;32
1944371;24
1944373;32
1944377;40
1944384;21
1944385;25
1944388;29
1944397;24
1944406;33
1944407;24
1944408;30
1944415;22
1944435;27
1944598;20
1944599;34
1944601;25
1944602;29
1944612;33
1944614;30
1944625;28
1944630;24
1944631;28
1944636;33
1944637;27
1944638;30
1944642;28
1944646;26
1944648;36
1944649;26
1944650;29
1944652;28
1944657;25
1944660;25
1944661;27
1944681;29
1944690;25
1944696;28
1944700;27
1944702;28
1944707;25
1944710;34
1944711;28
1944724;27
1944727;30
1944731;29
1944734;42
1944738;27
1944745;29
1944747;27
1944750;34
1944757;26
1944758;28
1944760;39
1944764;26
1944765;30
1944770;33
1944771;32
1944802;20
1944821;22
1944855;20
1944856;24
1944862;24
1944863;23
1944864;23
1944865;26
1944876;37
1944878;24
1944884;23
1944886;20
1944887;23
1944889;21
1944890;21
1944894;24
1944895;34
1944899;26
1944901;32
1944902;23
1944907;34
1944910;22
1944914;30
1944918;26
1944920;24
1944921;22
1944923;22
1944930;26
1944931;26
1944932;23
1944935;22
1944936;24
1944938;26
1944944;31
1944947;27
1944949;24
1944952;21
1944953;23
1944960;20
1944963;29
1944964;27
1945034;24
1945035;25
1945038;24
1945040;26
1945042;25
1945044;31
1945045;30
1945047;20
1945048;27
1945049;25
1945051;35
1945056;28
1945059;23
1945060;22
1945061;26
1945064;24
1945066;24
1945067;25
1945068;27
1945073;29
1945078;24
1945079;27
1945080;24
1945081;26
1945125;27
1945127;25
1945128;26
1945132;30
1945134;20
1945137;21
1945138;21
1945141;20
1945144;28
1945146;18
1945148;21
1945149;23
1945150;22
1945157;27
1945159;23
1945161;17
1945164;20
1945166;22
1945169;23
1945171;22
1945186;31
1945200;21
1945201;24
1945202;21
1945206;22
1945208;19
1945214;29
1945222;17
1945223;26
1945224;22
1945230;20
1945282;27
1945284;23
1945286;38
1945287;34
1945291;29
1945292;32
1945295;22
1945301;38
1945302;32
1945303;28
1945304;23
1945307;25
1945311;27
1945312;34
1945314;33
1945316;32
1945317;32
1945320;30
1945322;28
1945323;26
1945324;24
1945325;28
1945328;21
1945329;30
1945330;31
1945331;26
1945332;32
1945334;26
1945336;29
1945338;30
1945339;23
1945341;27
1945342;30
1945343;35
1945370;26
1945374;25
1945375;22
1945376;30
1945377;30
1945378;25
1945381;37
1945383;36
1945385;24
1945386;30
1945392;24
1945395;29
1945514;30
1945517;28
1945518;33
1945570;21
1945581;34
1945585;27
1945586;23
1945588;28
1945589;28
1945604;29
1945630;26
1945638;32
1945639;30
1945641;29
1945642;25
1945643;31
1945644;29
1945646;28
1945647;28
1945648;30
1945655;25
1945658;33
1945659;27
1945661;27
1945663;23
1945665;32
1945667;23
1945668;27
1945669;26
1945670;33
1945671;27
1945672;34
1945674;32
1945675;34
1945676;23
1945677;27
1945678;34
1945681;32
1945682;33
1945684;24
1945685;26
1945686;28
1945688;30
1945690;38
1945692;33
1945693;34
1945694;26
1945695;33
1945701;22
1945736;26
1945737;27
1945738;26
1945739;21
1945740;21
1945742;23
1945743;27
1945744;26
1945746;29
1945747;34
1945748;31
1945749;28
1945750;32
1945751;36
1945752;32
1945759;41
1945760;34
1945766;23
1945767;25
1945772;26
1945776;25
1945777;26
1945836;34
1945842;28
1945843;31
1945860;23
1945865;22
1945867;22
1945870;30
1945872;25
1945878;24
1945879;28
1945881;25
1945886;27
1945888;28
1945889;28
1945891;23
1945896;27
1945904;26
1945905;24
1945912;23
1945914;25
1945915;31
1945916;30
1945921;26
1945922;32
1945927;24
1945928;37
1945932;22
1945935;23
1945959;37
1945968;23
1945972;25
1945973;23
1945975;27
1945979;22
1945982;22
1945986;28
1945990;30
1945992;27
1945993;33
1945994;23
1945999;27
1946002;27
1946009;24
1946064;15
1946067;15
1946072;19
1946073;18
1946074;22
1946075;22
1946076;22
1946080;17
1946081;35
1946128;27
1946129;28
1946132;23
1946137;31
1946143;20
1946146;25
1946150;25
1946153;23
1946155;27
1946156;25
1946157;29
1946159;31
1946161;31
1946172;25
1946173;21
1946174;21
1946177;31
1946179;20
1946183;20
1946184;21
1946185;26
1946186;27
1946187;19
1946188;20
1946189;22
1946190;28
1946195;24
1946196;22
1946198;24
1946200;27
1946201;23
1946209;26
1946211;22
1946212;23
1946218;21
1946221;19
1946223;22
1946224;28
1946225;24
1946227;27
1946231;23
1946235;27
1946236;21
1946237;29
1946278;26
1946279;22
1946285;26
1946295;28
1946320;23
1946324;20
1946334;28
1946337;23
1946342;26
1946349;29
1946361;39
1946370;26
1946373;30
1946375;23
1946379;26
1946390;29
1946391;27
1946392;33
1946393;30
1946399;27
1946421;28
1946422;24
1946428;40
1946429;45
1946431;39
1946432;40
1946434;49
1946435;27
1946436;49
1946438;42
1946444;24
1946450;28
1946558;32
1946565;35
1946571;23
1946674;21
1946676;20
1946681;35
1946682;38
1946683;20
1946883;26
1946884;29
1946886;27
1946887;22
1946889;33
1946894;37
1946896;37
1947115;28
1947134;22
1947136;28
1947140;24
1947155;26
1947159;32
1947160;25
1947163;33
1947164;31
1947165;30
1947168;30
1947172;33
1947180;24
1947181;27
1947183;34
1947185;27
1947191;36
1947212;26
1947213;25
1947215;26
1947235;27
1947236;28
1947497;25
1947498;27
1947503;29
1947504;33
1947506;29
1947507;26
1947508;24
1947509;27
1947512;31
1947513;34
1947514;27
1947515;30
1947519;27
1947520;26
1947523;35
1947524;30
1947526;29
1947527;22
1947528;25
1947529;24
1947531;31
1947532;32
1947534;27
1947540;21
1947541;23
1947546;34
1947558;27
1947563;35
1947565;20
1947566;21
1947569;26
1947576;29
1947656;31
1947658;37
1947659;33
1947661;32
1947736;23
1947737;30
1947738;22
1947739;28
1947744;29
1947747;31
1947761;34
1947771;37
1947874;21
1947879;35
1947912;29
1947922;27
1947924;20
1947925;29
1947927;26
1947950;21
1947955;35
1947956;28
1947986;34
1947988;26
1947989;30
1948015;24
1948027;32
1948037;28
1948039;30
1948056;26
1948066;32
1948068;28
1948074;24
1948082;31
1948084;25
1948085;31
1948089;29
1948091;34
1948092;29
1948119;27
1948121;30
1948124;22
1948127;29
1948132;21
1948133;33
1948136;30
1948138;25
1948176;24
1948177;35
1948183;39
1948184;30
1948186;37
1948189;28
1948190;33
1948192;28
1948194;34
1948196;33
1948198;30
1948201;35
1948202;33
1948208;28
1948214;24
1948218;25
1948219;43
1948233;29
1948237;20
1948238;34
1948239;33
1948240;28
1948244;24
1948246;37
1948251;30
1948252;28
1948260;37
1948268;28
1948272;34
1948278;23
1948280;30
1948281;31
1948288;26
1948302;23
1948314;31
1948347;23
1948349;26
1948352;37
1948354;21
1948356;31
1948357;29
1948360;36
1948362;32
1948377;21
1948381;20
1948382;17
1948383;31
1948385;17
1948387;17
1948402;31
1948404;33
1948405;30
1948407;31
1948408;30
1948411;30
1948413;22
1948416;28
1948417;31
1948418;31
1948420;25
1948421;27
1948461;21
1948495;22
1948670;35
1948680;36
1948685;26
1948688;24
1948690;25
1948694;35
1948698;28
1948702;34
1948729;28
1948732;26
1948735;24
1948738;30
1948785;28
1948791;25
1948798;29
1948799;24
1948832;29
1948834;30
1948838;26
1948860;25
1948870;26
1948884;29
1948891;28
1948892;26
1948894;28
1948901;34
1948945;34
1948949;35
1948950;33
1948951;34
1948953;32
1948954;35
1948955;28
1948956;32
1948958;30
1948962;28
1948965;27
1948968;38
1948972;27
1948987;24
1949004;26
1949020;28
1949022;28
1949024;31
1949026;37
1949035;21
1949036;26
1949037;28
1949042;28
1949045;41
1949050;39
1949051;31
1949054;33
1949058;21
1949290;25
1949293;26
1949294;27
1949295;18
1949301;32
1949404;30
1949477;26
1949536;21
1949540;28
1949642;22
1949650;31
1949652;22
1949654;21
1949669;30
1949673;30
1949727;22
1949731;28
1949732;24
1949741;29
1949770;32
1949775;23
1949777;39
1949792;40
1949808;26
1949811;22
1949834;39
1949840;33
1949859;53
1949860;27
1949900;18
1949932;29
1949934;26
1949941;21
1949942;21
1949944;20
1949989;28
1949992;23
1950037;19
1950052;23
1950058;24
1950067;16
1950071;23
1950078;35
1950099;26
1950102;24
1950104;25
1950107;23
1950119;23
1950120;30
1950128;20
1950131;22
1950256;40
1950258;32
1950281;17
1950301;22
1950302;24
1950303;28
1950304;19
1950305;22
1950306;26
1950307;24
1950309;19
1950366;30
1950367;32
1950379;36
1950381;33
1950383;34
1950384;24
1950387;44
1950389;24
1950391;37
1950396;32
1950397;36
1950401;36
1950403;24
1950454;35
1950485;27
1950487;34
1950494;34
1950495;31
1950496;30
1950498;29
1950499;30
1950500;25
1950501;34
1950502;27
1950504;27
1950505;31
1950527;39
1950528;25
1950532;28
1950534;28
1950536;30
1950538;27
1950539;33
1950541;24
1950549;31
1950551;30
1950552;34
1950553;23
1950556;34
1950562;21
1950570;27
1950571;27
1950572;36
1950581;30
1950583;25
1950584;31
1950593;35
1950597;20
1950598;32
1950600;22
1950602;26
1950611;31
1950628;31
1950629;35
1950642;25
1950643;22
1950648;20
1950654;25
1950659;23
1950662;30
1950857;21
1950864;24
1950869;23
1950873;21
1950883;23
1950897;26
1950918;29
1950930;29
1950939;21
1950956;26
1950968;42
1950971;38
1950973;21
1950980;24
1950989;27
1951000;25
1951019;35
1951035;25
1951198;31
1951506;23
1951507;37
1951509;30
1951514;31
1951567;33
1951575;35
1951577;28
1951579;35
1951581;22
1951595;33
1951597;25
1951602;27
1951604;27
1951623;29
1951700;32
1951716;27
1951721;28
1951723;32
1951724;29
1951729;28
1951733;22
1951788;43
1951802;35
1951817;41
1951819;45
1951829;47
1951840;60
1951842;40
1951844;46
1951845;31
1951851;40
1951852;61
1951875;50
1951888;27
1951902;35
1951912;32
1951913;25
1951915;26
1951928;34
1951932;25
1951942;24
1951946;25
1951948;30
1951949;39
1951956;40
1951961;31
1951962;32
1951967;27
1951974;28
1951980;23
1951984;30
1951991;23
1951995;30
1952002;29
1952005;35
1952006;22
1952010;26
1952024;33
1952026;23
1952028;32
1952035;25
1952041;30
1952047;25
1952051;24
1952058;26
1952072;31
1952077;22
1952123;27
1952127;26
1952132;21
1952134;28
1952159;26
1952166;35
1952175;32
1952176;36
1952180;29
1952187;29
1952466;30
1952468;33
1952481;29
1952482;23
1952485;25
1952488;32
1952490;30
1952491;42
1952494;26
1952497;33
1952502;35
1952505;26
1952536;24
1952537;29
1952538;35
1952540;33
1952542;33
1952546;29
1952547;25
1952548;24
1952549;25
1952554;33
1952586;36
1952595;31
1952596;26
1952598;19
1952600;36
1952601;34
1952602;29
1952613;32
1952721;29
1952742;29
1952922;26
1952943;34
1952948;39
1952951;37
1953036;21
1953037;23
1953038;27
1953039;42
1953047;24
1953070;30
1953072;26
1953074;26
1953076;23
1953195;24
1953201;24
1953223;21
1953227;23
1953230;24
1953231;24
1953232;24
1953233;24
1953241;24
1953244;24
1953246;23
1953248;24
1953253;23
1953255;23
1953256;23
1953261;24
1953265;24
1953267;23
1953268;24
1953274;24
1953275;24
1953308;33
1953426;27
1953447;25
1953471;23
1953494;26
1953496;34
1953502;27
1953503;24
1953552;29
1953567;33
1953576;27
1953577;40
1953603;32
1953609;32
1953618;23
1953620;26
1953624;34
1953626;20
1953630;27
1953634;26
1953659;27
1953666;27
1953667;25
1953668;25
1953670;23
1953678;22
1953682;23
1953683;22
1953684;23
1953705;31
1953709;23
1953777;27
1953781;28
1953799;25
1953812;38
1953816;29
1953817;26
1953819;21
1953822;34
1953827;26
1953832;31
1953835;33
1953836;38
1953840;25
1953875;30
1953903;29
1953904;25
1953912;26
1953914;18
1953917;37
1953930;42
1953935;24
1953944;28
1953948;27
1953955;25
1953978;28
1953983;32
1953989;34
1953992;41
1953993;23
1953994;33
1953995;23
1953996;22
1953999;29
1954004;26
1954008;35
1954014;26
1954017;31
1954023;25
1954029;29
1954037;43
1954051;31
1954079;28
1954081;25
1954083;26
1954084;24
1954086;23
1954087;30
1954091;29
1954092;29
1954094;30
1954095;28
1954100;21
1954101;26
1954104;22
1954107;22
1954108;24
1954159;29
1954167;26
1954168;30
1954172;22
1954173;27
1954180;26
1954192;28
1954201;31
1954207;27
1954212;21
1954219;22
1954221;24
1954302;24
1954306;26
1954319;24
1954328;28
1954338;21
1954341;29
1954343;22
1954358;26
1954370;34
1954371;23
1954373;26
1954380;23
1954382;26
1954397;21
1954535;28
1954537;24
1954539;24
1954540;20
1954543;19
1954552;27
1954553;31
1954554;27
1954556;32
1954557;29
1954558;30
1954559;31
1954560;33
1954561;25
1954562;20
1954563;24
1954564;24
1954565;24
1954567;22
1954568;35
1954570;24
1954571;22
1954584;17
1954589;25
1954594;30
1954595;27
1954600;24
1954601;23
1954602;27
1954603;31
1954604;28
1954610;37
1954612;27
1954614;29
1954617;37
1954618;32
1954620;26
1954621;24
1954622;27
1954624;34
1954625;28
1954626;25
1954627;33
1954650;26
1954651;28
1954656;24
1954658;27
1954660;28
1954662;22
1954665;26
1954673;22
1954683;31
1954684;27
1954687;29
1954688;28
1954698;37
1954699;32
1954700;37
1954701;24
1954705;25
1954709;35
1954714;41
1954724;31
1954729;29
1954730;31
1954734;33
1954735;35
1954736;32
1954738;25
1954739;28
1954742;32
1954748;31
1954752;31
1954753;43
1954754;33
1954757;29
1954758;28
1954765;31
1954768;32
1954772;36
1954779;36
1954784;32
1954785;24
1954791;23
1954792;23
1954796;19
1954798;30
1954804;27
1954805;21
1954809;19
1954811;21
1954813;19
1954814;31
1954815;25
1954816;29
1954817;25
1954818;23
1954819;25
1954821;19
1954822;22
1954824;20
1954826;26
1954827;24
1954829;18
1954830;25
1954831;22
1954833;21
1954837;23
1954838;26
1954840;23
1954841;25
1954842;22
1954849;23
1954863;37
1954865;21
1954866;27
1954867;23
1954871;23
1954872;28
1954873;29
1954874;23
1954875;27
1954876;32
1954877;32
1954878;35
1954879;37
1954880;29
1954881;35
1954883;27
1954885;31
1954886;25
1954887;32
1954890;31
1954893;30
1954894;39
1954895;22
1954896;39
1954897;20
1954900;21
1954901;25
1954902;28
1954903;23
1954910;27
1954925;30
1954929;27
1954941;19
1954948;27
1954954;31
1954956;22
1954957;28
1954959;29
1954961;35
1954962;29
1954963;28
1954964;32
1954966;25
1954968;33
1954969;28
1954970;28
1954971;26
1955052;29
1955068;23
1955069;26
1955070;27
1955071;30
1955072;27
1955074;23
1955077;22
1955078;25
1955079;28
1955080;32
1955081;33
1955086;26
1955088;31
1955090;26
1955094;27
1955098;23
1955100;24
1955101;23
1955103;31
1955104;30
1955106;31
1955107;24
1955108;31
1955109;34
1955110;24
1955115;36
1955121;23
1955126;23
1955132;21
1955141;24
1955157;26
1955171;38
1955300;25
1955302;31
1955304;21
1955343;27
1955344;22
1955345;34
1955363;23
1955373;32
1955415;27
1955426;34
1955438;29
1955461;26
1955462;29
1955472;34
1955473;30
1955488;30
1955520;31
1955526;30
1955527;32
1955528;29
1955529;27
1955533;26
1955535;27
1955582;26
1955585;37
1955587;22
1955589;31
1955590;31
1955595;37
1955599;22
1955601;21
1955608;23
1955623;27
1955625;24
1955628;35
1955629;26
1955630;22
1955631;35
1955634;25
1955639;28
1955643;23
1955644;31
1955645;23
1955646;23
1955648;30
1955649;22
1955669;25
1955673;24
1955677;34
1955681;24
1955683;28
1955687;20
1955689;17
1955692;32
1955694;23
1955701;30
1955704;26
1955706;18
1955777;30
1955778;32
1955780;25
1955781;21
1955782;22
1955783;29
1955807;20
1955812;29
1955815;28
1955824;21
1955839;22
1955853;29
1955861;31
1955862;28
1955869;31
1955871;25
1955904;39
1955939;25
1955940;22
1955942;24
1955943;21
1955944;21
1955945;22
1955947;20
1955948;20
1955949;19
1956016;32
1956019;33
1956043;25
1956045;20
1956058;21
1956065;30
1956071;21
1956075;23
1956081;24
1956098;22
1956100;24
1956102;24
1956137;22
1956145;21
1956147;22
1956158;44
1956174;46
1956185;21
1956191;23
1956216;32
1956228;35
1956237;28
1956267;28
1956287;32
1956306;26
1956347;39
1956355;28
1956356;41
1956372;23
1956376;20
1956379;23
1956398;38
1956400;35
1956416;31
1956426;35
1956427;33
1956432;28
1956434;28
1956438;24
1956440;28
1956444;31
1956448;24
1956456;32
1956457;32
1956459;33
1956465;34
1956466;31
1956469;31
1956479;22
1956490;33
1956493;30
1956494;28
1956517;24
1956572;34
1956575;36
1956577;26
1956583;32
1956585;25
1956604;28
1956647;27
1956668;41
1956670;35
1956705;27
1956713;33
1956718;22
1956827;24
1956840;32
1956843;30
1956844;26
1956845;23
1956846;25
1956848;28
1956853;22
1956857;31
1956858;33
1956886;18
1956890;31
1956891;26
1956919;19
1956923;28
1957028;22
1957037;32
1957052;26
1957067;24
1957081;27
1957082;32
1957083;26
1957087;23
1957110;29
1957126;24
1957158;25
1957241;30
1957258;26
1957339;26
1957617;26
1957618;28
1957818;26
1957829;30
1957831;25
1957832;20
1957853;32
1957871;24
1957875;25
1957887;31
1957894;25
1957911;27
1957927;44
1957962;22
1958053;24
1958060;30
1958063;19
1958108;30
1958170;33
1958368;30
1958369;25
1958374;20
1958375;24
1958377;29
1958386;30
1958409;43
1958417;26
1958422;21
1958457;32
1958458;24
1958461;33
1958471;31
1958472;35
1958475;26
1958478;33
1958479;28
1958481;28
1958487;31
1958498;40
1958501;23
1958502;33
1958504;34
1958505;27
1958509;29
1958513;31
1958514;30
1958519;38
1958520;28
1958537;33
1958545;28
1958547;24
1958553;34
1958555;30
1958566;36
1958572;32
1958573;41
1958586;21
1958652;36
1958688;26
1958706;23
1958717;27
1958743;26
1958804;32
1958808;34
1958811;31
1958813;24
1958888;28
1958899;30
1958970;43
1959132;22
1959136;20
1959139;23
1959144;26
1959146;23
1959163;35
1959194;26
1959264;21
1959265;29
1959267;26
1959269;36
1959270;32
1959271;33
1959276;41
1959279;29
1959284;24
1959285;37
1959287;31
1959294;31
1959298;32
1959344;26
1959450;22
1959452;24
1959486;24
1959716;36
1959778;30
1959781;21
1959810;25
1959811;21
1959814;17
1959819;25
1959822;25
1959823;25
1959825;24
1959855;24
1959861;28
1959865;27
1959866;22
1959947;25
1959949;25
1959961;26
1959965;27
1959967;29
1959973;25
1959975;25
1959976;24
1959980;25
1959997;27
1960005;27
1960006;35
1960008;25
1960015;23
1960019;19
1960030;24
1960038;24
1960046;22
1960048;34
1960058;31
1960064;29
1960065;26
1960111;33
1960115;29
1960118;28
1960125;29
1960137;31
1960143;27
1960145;30
1960146;31
1960149;24
1960155;31
1960161;29
1960162;27
1960169;25
1960173;28
1960177;27
1960178;33
1960179;30
1960181;25
1960187;33
1960213;35
1960221;27
1960228;24
1960231;50
1960232;27
1960233;20
1960237;34
1960303;33
1960328;30
1960330;26
1960331;28
1960335;34
1960337;26
1960341;31
1960349;32
1960533;24
1960544;29
1960549;40
1960557;24
1960567;23
1960581;28
1960588;30
1960590;28
1960604;25
1960610;30
1960612;30
1960622;29
1960646;29
1960650;21
1960658;23
1960659;27
1960664;23
1960667;25
1960675;27
1960684;28
1960688;33
1960705;30
1960709;22
1960711;26
1960716;27
1960721;30
1960722;29
1960723;27
1960740;29
1960741;24
1960746;36
1960762;27
1960765;23
1960778;28
1960779;27
1960781;22
